age,balance,campaign,previous,positive_balance_flag,job,marital,education,housing,loan,poutcome,target,score,decile,profit,scorecard_points,overall_response_rate,model_auc
50,289,1,0,1,blue-collar,married,secondary,no,no,unknown,0,0.1064010809945559,4,-10,552.3332776599307,0.1170008846947803,0.7321561611025206
51,219,2,0,1,technician,married,secondary,no,no,unknown,0,0.10636641211808347,4,-10,550.220302611946,0.1170008846947803,0.7321561611025206
31,50,5,0,1,management,married,tertiary,no,no,unknown,0,0.10635987599880418,4,-10,523.1360512114918,0.1170008846947803,0.7321561611025206
51,216,2,0,1,technician,married,secondary,no,no,unknown,1,0.10635945912996797,4,490,550.538372354801,0.1170008846947803,0.7321561611025206
50,-54,3,0,0,blue-collar,divorced,secondary,no,no,unknown,0,0.10635180781761404,4,-10,522.5864248465027,0.1170008846947803,0.7321561611025206
49,613,1,0,1,management,divorced,secondary,no,yes,unknown,0,0.10635149107720508,4,-10,538.6282917590377,0.1170008846947803,0.7321561611025206
54,1162,2,0,1,technician,married,unknown,no,no,unknown,0,0.10634837364689023,4,-10,509.6327564876269,0.1170008846947803,0.7321561611025206
32,-28,1,0,0,technician,single,secondary,no,yes,unknown,0,0.10633529781155215,4,-10,550.7281082322633,0.1170008846947803,0.7321561611025206
44,242,4,0,1,technician,divorced,secondary,no,no,unknown,0,0.10632929959874056,4,-10,527.5057331573556,0.1170008846947803,0.7321561611025206
52,137,2,0,1,technician,married,secondary,no,no,unknown,1,0.10629582724792383,4,490,572.461316933074,0.1170008846947803,0.7321561611025206
40,755,1,0,1,blue-collar,married,secondary,no,no,unknown,0,0.10628668125385478,4,-10,511.23784393420146,0.1170008846947803,0.7321561611025206
49,588,9,0,1,management,single,tertiary,no,no,unknown,0,0.10628564522945855,4,-10,528.9875736796946,0.1170008846947803,0.7321561611025206
31,13,5,0,1,management,married,tertiary,no,no,unknown,0,0.10627415510062006,4,-10,541.9692285103182,0.1170008846947803,0.7321561611025206
64,6251,7,0,1,management,married,tertiary,no,no,unknown,0,0.10627195757951258,4,-10,521.4759736214266,0.1170008846947803,0.7321561611025206
60,155,7,0,1,retired,married,primary,no,no,unknown,0,0.10627126228202596,4,-10,503.1947750884442,0.1170008846947803,0.7321561611025206
55,53,2,0,1,retired,divorced,primary,yes,no,unknown,0,0.1062674896084787,4,-10,521.2733166824061,0.1170008846947803,0.7321561611025206
45,-32,2,0,0,services,married,secondary,no,no,unknown,0,0.1062640532899296,4,-10,521.9289523993159,0.1170008846947803,0.7321561611025206
54,21,1,0,1,blue-collar,married,secondary,no,no,unknown,0,0.1062577666531964,4,-10,541.154658795907,0.1170008846947803,0.7321561611025206
29,229,2,1,1,services,single,secondary,yes,no,failure,0,0.10625685148124041,4,-10,530.7964957781157,0.1170008846947803,0.7321561611025206
56,985,2,0,1,admin.,divorced,secondary,no,yes,unknown,0,0.1062483821124883,4,-10,538.7567190190827,0.1170008846947803,0.7321561611025206
38,309,2,0,1,services,married,secondary,no,no,unknown,0,0.10621830841819914,4,-10,548.3844211999267,0.1170008846947803,0.7321561611025206
57,1504,1,2,1,admin.,married,secondary,yes,no,failure,0,0.1061945641792,4,-10,548.658450778975,0.1170008846947803,0.7321561611025206
28,8,2,3,1,technician,single,secondary,yes,no,failure,0,0.1061918656483384,4,-10,534.2209292269547,0.1170008846947803,0.7321561611025206
31,609,1,1,1,blue-collar,single,secondary,yes,no,failure,0,0.10617242504367491,4,-10,533.2091022215557,0.1170008846947803,0.7321561611025206
31,357,2,5,1,management,married,tertiary,yes,no,failure,0,0.10616617664284224,4,-10,525.8689853766878,0.1170008846947803,0.7321561611025206
54,5417,1,0,1,entrepreneur,single,tertiary,yes,no,unknown,0,0.10615458329331588,4,-10,515.497863773573,0.1170008846947803,0.7321561611025206
38,8444,2,1,1,blue-collar,married,secondary,yes,no,other,0,0.10614726332236306,4,-10,531.8313165972011,0.1170008846947803,0.7321561611025206
51,117,2,0,1,technician,married,secondary,no,no,unknown,1,0.1061302350584898,4,490,534.5413978570991,0.1170008846947803,0.7321561611025206
47,323,1,0,1,blue-collar,married,secondary,no,no,unknown,0,0.10612178212528212,4,-10,502.5814006214457,0.1170008846947803,0.7321561611025206
47,452,4,0,1,admin.,married,secondary,no,no,unknown,0,0.10611134823137076,4,-10,527.6907513374548,0.1170008846947803,0.7321561611025206
54,-369,4,0,0,technician,divorced,secondary,no,no,unknown,0,0.10610792138988026,4,-10,523.2180021115254,0.1170008846947803,0.7321561611025206
39,207,2,0,1,services,married,secondary,no,no,unknown,0,0.10610154840423114,4,-10,494.92889195866326,0.1170008846947803,0.7321561611025206
53,0,2,0,0,technician,married,secondary,no,no,unknown,0,0.10609802478499625,4,-10,514.4272310541382,0.1170008846947803,0.7321561611025206
51,100,2,0,1,technician,married,secondary,no,no,unknown,1,0.10609091717492547,4,490,530.4886717585956,0.1170008846947803,0.7321561611025206
29,676,4,0,1,technician,married,tertiary,no,no,unknown,0,0.1060882710381547,4,-10,553.3473637283713,0.1170008846947803,0.7321561611025206
49,-367,1,1,0,blue-collar,single,secondary,yes,no,failure,0,0.10606062250934839,4,-10,540.9634084491952,0.1170008846947803,0.7321561611025206
60,544,7,2,1,management,married,secondary,no,no,failure,1,0.10604553081852458,4,490,517.0837028703847,0.1170008846947803,0.7321561611025206
31,3220,4,0,1,self-employed,married,tertiary,no,no,unknown,0,0.10602731540711892,4,-10,555.8112816343927,0.1170008846947803,0.7321561611025206
43,481,2,0,1,technician,married,secondary,no,no,unknown,0,0.10601857298030955,4,-10,525.7997272442288,0.1170008846947803,0.7321561611025206
38,2329,1,0,1,admin.,single,secondary,yes,no,unknown,0,0.10599987607507892,4,-10,526.7311214045995,0.1170008846947803,0.7321561611025206
53,-46,2,0,0,technician,married,secondary,no,no,unknown,0,0.10599169329773714,4,-10,507.23044594488346,0.1170008846947803,0.7321561611025206
52,0,2,0,0,technician,married,secondary,no,no,unknown,0,0.10597890107669158,4,-10,555.2334418227649,0.1170008846947803,0.7321561611025206
52,0,2,0,0,technician,married,secondary,no,no,unknown,0,0.10597890107669158,4,-10,535.3336051334516,0.1170008846947803,0.7321561611025206
33,336,3,0,1,management,married,secondary,no,no,unknown,1,0.10597209031195165,4,490,561.4766774161546,0.1170008846947803,0.7321561611025206
50,2554,2,0,1,blue-collar,divorced,primary,no,no,unknown,0,0.10596233588823267,4,-10,547.7083981112987,0.1170008846947803,0.7321561611025206
32,375,3,0,1,management,married,secondary,no,no,unknown,0,0.1059431318917819,4,-10,636.1145006217694,0.1170008846947803,0.7321561611025206
57,23,1,0,1,management,divorced,secondary,no,yes,unknown,0,0.10594036992925726,4,-10,518.5291756745122,0.1170008846947803,0.7321561611025206
54,2473,2,0,1,housemaid,married,tertiary,no,no,unknown,1,0.10592724261304863,4,490,520.49745155859,0.1170008846947803,0.7321561611025206
57,1354,9,0,1,retired,married,secondary,no,no,unknown,0,0.10592643398881497,4,-10,564.7803173349644,0.1170008846947803,0.7321561611025206
52,-33,2,0,0,technician,married,secondary,no,no,unknown,0,0.10590268577591798,4,-10,544.1465471502797,0.1170008846947803,0.7321561611025206
32,53,1,2,1,blue-collar,single,secondary,yes,no,failure,0,0.10588534197241822,4,-10,548.6249136759379,0.1170008846947803,0.7321561611025206
33,9135,4,0,1,management,single,tertiary,yes,no,unknown,0,0.10586728651541508,4,-10,546.575204539463,0.1170008846947803,0.7321561611025206
27,0,1,0,0,technician,single,secondary,no,yes,unknown,1,0.10580426209533486,4,490,527.5011388158027,0.1170008846947803,0.7321561611025206
25,-141,2,2,0,services,single,secondary,yes,no,failure,0,0.10580408373547955,4,-10,519.833602254323,0.1170008846947803,0.7321561611025206
48,192,1,0,1,management,married,tertiary,no,yes,unknown,0,0.10580208749659598,4,-10,527.1757567576827,0.1170008846947803,0.7321561611025206
60,15681,3,0,1,housemaid,married,unknown,no,no,unknown,0,0.10580184063047525,4,-10,629.4318611958698,0.1170008846947803,0.7321561611025206
43,2501,4,0,1,self-employed,married,tertiary,no,no,unknown,0,0.10579512684464006,4,-10,527.4630030211928,0.1170008846947803,0.7321561611025206
30,5288,3,0,1,management,single,tertiary,yes,no,unknown,0,0.10579395825546177,4,-10,614.8452000861961,0.1170008846947803,0.7321561611025206
31,1,6,0,1,unemployed,single,primary,no,no,unknown,0,0.10577763999413167,4,-10,518.5494291240304,0.1170008846947803,0.7321561611025206
38,634,2,0,1,technician,married,secondary,no,no,unknown,0,0.10577688657249183,4,-10,517.6822666077848,0.1170008846947803,0.7321561611025206
25,2206,1,0,1,technician,single,tertiary,yes,no,unknown,0,0.10577065494925131,4,-10,537.7054490541925,0.1170008846947803,0.7321561611025206
40,2574,1,1,1,admin.,married,secondary,yes,no,failure,1,0.10576397897127564,4,490,557.4870675882044,0.1170008846947803,0.7321561611025206
40,0,2,0,0,services,married,secondary,no,no,unknown,0,0.1057425538932712,4,-10,538.3707449939155,0.1170008846947803,0.7321561611025206
47,4567,4,0,1,management,married,unknown,no,no,unknown,0,0.10568894485770489,4,-10,577.3296369418769,0.1170008846947803,0.7321561611025206
44,289,1,0,1,blue-collar,married,secondary,no,no,unknown,0,0.10568631001473411,4,-10,605.6541012843079,0.1170008846947803,0.7321561611025206
41,11103,1,0,1,management,married,tertiary,yes,no,unknown,0,0.10565550273436596,4,-10,623.8873552833119,0.1170008846947803,0.7321561611025206
27,979,4,1,1,housemaid,single,tertiary,yes,no,other,0,0.10565078309461293,4,-10,577.3483124766775,0.1170008846947803,0.7321561611025206
49,10,2,0,1,technician,married,secondary,no,no,unknown,0,0.10564527360324753,4,-10,564.7021959154447,0.1170008846947803,0.7321561611025206
49,-507,2,0,0,services,married,secondary,no,no,unknown,0,0.10564305848318765,4,-10,528.6806627327295,0.1170008846947803,0.7321561611025206
34,1040,2,0,1,management,single,tertiary,yes,no,unknown,0,0.1056279385274338,4,-10,530.0602016090155,0.1170008846947803,0.7321561611025206
58,374,1,1,1,retired,married,secondary,yes,yes,failure,0,0.10562742792700992,4,-10,542.3534721530658,0.1170008846947803,0.7321561611025206
43,307,2,0,1,technician,married,secondary,no,no,unknown,0,0.1056171220709166,4,-10,528.6687195397399,0.1170008846947803,0.7321561611025206
34,765,1,0,1,blue-collar,married,secondary,no,no,unknown,0,0.1055956149534598,4,-10,547.0699572688794,0.1170008846947803,0.7321561611025206
37,603,2,0,1,technician,married,secondary,no,no,unknown,0,0.10558667438596772,4,-10,508.9637255696583,0.1170008846947803,0.7321561611025206
59,1066,2,0,1,retired,married,secondary,yes,no,unknown,0,0.1055837322670474,4,-10,571.2508318770823,0.1170008846947803,0.7321561611025206
47,85,2,0,1,technician,married,secondary,no,no,unknown,0,0.10558061315083704,4,-10,525.8228476197219,0.1170008846947803,0.7321561611025206
50,-70,2,0,0,technician,married,secondary,no,no,unknown,0,0.10557971588162711,4,-10,551.9067473080157,0.1170008846947803,0.7321561611025206
45,6572,2,0,1,management,divorced,tertiary,yes,no,unknown,0,0.10557884978723814,4,-10,533.6739885273328,0.1170008846947803,0.7321561611025206
25,0,1,0,0,technician,single,secondary,no,yes,unknown,1,0.10556671405321434,4,490,511.6501187442417,0.1170008846947803,0.7321561611025206
47,122,1,0,1,management,married,tertiary,no,yes,unknown,0,0.10552204304394933,4,-10,548.4580557595516,0.1170008846947803,0.7321561611025206
31,0,6,0,0,technician,divorced,tertiary,no,no,unknown,1,0.10550883604969478,4,490,550.8101727446525,0.1170008846947803,0.7321561611025206
44,456,3,0,1,entrepreneur,divorced,secondary,no,no,unknown,0,0.10550833633432828,4,-10,520.3587873612478,0.1170008846947803,0.7321561611025206
48,0,2,0,0,technician,married,secondary,no,no,unknown,0,0.10550358452638581,4,-10,514.8048615458115,0.1170008846947803,0.7321561611025206
41,373,3,0,1,entrepreneur,married,tertiary,no,no,unknown,0,0.10550215052879275,4,-10,536.522380182968,0.1170008846947803,0.7321561611025206
47,0,2,3,0,management,married,tertiary,yes,no,failure,0,0.1054903085166841,4,-10,527.7110627568211,0.1170008846947803,0.7321561611025206
35,667,1,0,1,blue-collar,married,secondary,no,no,unknown,0,0.10548866174200638,4,-10,520.7955946022737,0.1170008846947803,0.7321561611025206
36,876,2,0,1,management,single,tertiary,yes,no,unknown,0,0.1054876742156282,4,-10,547.935080018253,0.1170008846947803,0.7321561611025206
47,33,1,0,1,blue-collar,married,secondary,no,no,unknown,0,0.1054528687128403,4,-10,536.0380085341856,0.1170008846947803,0.7321561611025206
43,221,2,0,1,technician,married,secondary,no,no,unknown,0,0.10541919927340926,4,-10,525.2465871625335,0.1170008846947803,0.7321561611025206
41,0,4,0,0,technician,divorced,secondary,no,no,unknown,0,0.10541383913334693,4,-10,545.7789878636402,0.1170008846947803,0.7321561611025206
47,11,2,0,1,technician,married,secondary,no,no,unknown,0,0.10541033977038251,4,-10,524.1736661578726,0.1170008846947803,0.7321561611025206
35,625,1,0,1,blue-collar,married,secondary,no,no,unknown,0,0.10539206461745099,4,-10,567.3540561598065,0.1170008846947803,0.7321561611025206
47,0,2,0,0,technician,married,secondary,no,no,unknown,0,0.10538504955360717,4,-10,535.6499043675061,0.1170008846947803,0.7321561611025206
47,0,2,0,0,technician,married,secondary,no,no,unknown,0,0.10538504955360717,4,-10,544.8152714063967,0.1170008846947803,0.7321561611025206
59,422,4,0,1,retired,married,tertiary,yes,no,unknown,1,0.10538279511688028,4,490,555.9178789255419,0.1170008846947803,0.7321561611025206
50,-94,1,0,0,management,married,tertiary,no,yes,unknown,0,0.1053808379244006,4,-10,563.4807006772024,0.1170008846947803,0.7321561611025206
42,515,2,0,1,management,single,tertiary,yes,no,unknown,0,0.10536859745139585,4,-10,634.3906885922677,0.1170008846947803,0.7321561611025206
48,0,1,0,0,management,married,tertiary,no,yes,unknown,0,0.10535998159045211,4,-10,533.9946988909923,0.1170008846947803,0.7321561611025206
47,0,3,0,0,entrepreneur,married,tertiary,no,no,unknown,0,0.10535547658583148,4,-10,524.3835035869797,0.1170008846947803,0.7321561611025206
34,657,2,0,1,technician,married,secondary,no,no,unknown,0,0.1053552183866949,4,-10,528.1182949432384,0.1170008846947803,0.7321561611025206
38,451,1,0,1,blue-collar,married,secondary,no,no,unknown,0,0.10534749603093797,4,-10,507.1703133654154,0.1170008846947803,0.7321561611025206
31,1710,1,0,1,technician,single,tertiary,yes,no,unknown,0,0.10534066144465545,4,-10,555.8926260818295,0.1170008846947803,0.7321561611025206
25,171,1,2,1,blue-collar,single,secondary,yes,no,failure,0,0.10532624506840282,4,-10,514.129321517662,0.1170008846947803,0.7321561611025206
49,0,4,0,0,admin.,married,secondary,no,no,unknown,0,0.1053070404213059,4,-10,505.6846863649655,0.1170008846947803,0.7321561611025206
41,537,2,0,1,management,single,tertiary,yes,no,unknown,0,0.10530072496953667,4,-10,570.48668311533,0.1170008846947803,0.7321561611025206
26,-168,1,0,0,technician,single,secondary,no,yes,unknown,0,0.10529887368551406,4,-10,541.1517773746051,0.1170008846947803,0.7321561611025206
46,0,2,0,0,technician,married,secondary,no,no,unknown,0,0.10526663208428852,4,-10,529.1070664503114,0.1170008846947803,0.7321561611025206
46,0,2,0,0,technician,married,secondary,no,no,unknown,0,0.10526663208428852,4,-10,539.6737602241687,0.1170008846947803,0.7321561611025206
46,0,2,0,0,technician,married,secondary,no,no,unknown,0,0.10526663208428852,4,-10,529.0998009745869,0.1170008846947803,0.7321561611025206
46,0,2,0,0,technician,married,secondary,no,no,unknown,0,0.10526663208428852,4,-10,512.3737596409987,0.1170008846947803,0.7321561611025206
46,0,2,0,0,technician,married,secondary,no,no,unknown,0,0.10526663208428852,4,-10,506.70473835348724,0.1170008846947803,0.7321561611025206
27,910,1,0,1,student,single,unknown,yes,yes,unknown,0,0.10526557448921486,4,-10,540.1822505630146,0.1170008846947803,0.7321561611025206
45,49,2,0,1,technician,married,secondary,no,no,unknown,0,0.10526080629774558,4,-10,567.565491603123,0.1170008846947803,0.7321561611025206
51,0,2,0,0,management,single,tertiary,yes,no,unknown,0,0.10525104076635093,4,-10,535.4885406068173,0.1170008846947803,0.7321561611025206
32,198,2,0,1,services,married,secondary,no,no,unknown,0,0.10524946323529247,4,-10,619.9008731682632,0.1170008846947803,0.7321561611025206
34,872,2,0,1,management,single,tertiary,yes,no,unknown,0,0.10524156852625889,4,-10,528.3173919398141,0.1170008846947803,0.7321561611025206
33,359,1,1,1,technician,married,secondary,yes,no,other,0,0.10522651872285495,4,-10,562.9859323808108,0.1170008846947803,0.7321561611025206
30,317,3,5,1,technician,divorced,tertiary,yes,no,failure,0,0.10522110932886214,4,-10,526.8891613342078,0.1170008846947803,0.7321561611025206
38,1101,2,1,1,management,married,tertiary,yes,no,failure,0,0.1052068652002212,4,-10,521.69511962196,0.1170008846947803,0.7321561611025206
48,0,4,0,0,admin.,married,secondary,no,no,unknown,0,0.10518870030150862,4,-10,558.4631138547293,0.1170008846947803,0.7321561611025206
33,75,4,0,1,technician,married,tertiary,no,no,unknown,0,0.1051786745736237,4,-10,520.4799904798368,0.1170008846947803,0.7321561611025206
37,426,1,0,1,blue-collar,married,secondary,no,no,unknown,0,0.10517173296025775,4,-10,547.760800260285,0.1170008846947803,0.7321561611025206
41,480,2,0,1,management,single,tertiary,yes,no,unknown,0,0.10516985385638887,4,-10,514.7870065187442,0.1170008846947803,0.7321561611025206
42,165,1,0,1,blue-collar,married,secondary,no,no,unknown,0,0.10516412349655282,4,-10,515.955302378126,0.1170008846947803,0.7321561611025206
39,311,2,0,1,technician,married,secondary,no,no,unknown,0,0.1051524144790142,4,-10,550.8203262850217,0.1170008846947803,0.7321561611025206
33,620,2,0,1,technician,married,secondary,no,no,unknown,0,0.10515190821375858,4,-10,532.3163125622909,0.1170008846947803,0.7321561611025206
